Date,betten_ges,betten_belegt,faelle_covid_aktuell,faelle_covid_aktuell_beatmet
2020-09-19,1448,940,10,4
2020-09-20,1451,895,9,4
2020-09-21,1466,897,7,4
2020-09-22,1463,979,8,4
2020-09-23,1464,965,10,5
2020-09-24,1465,948,8,5
2020-09-25,1470,955,11,4
2020-09-26,1467,930,12,5
2020-09-27,1470,897,14,6
2020-09-28,1465,904,13,6
2020-09-29,1465,938,12,6
2020-09-30,1464,923,10,6
2020-10-01,1465,914,12,5
2020-10-02,1456,924,12,5
2020-10-03,1451,904,12,6
2020-10-04,1452,860,13,7
2020-10-05,1461,854,14,7
2020-10-06,1463,884,13,7
2020-10-07,1462,919,13,6
2020-10-08,1464,949,15,6
2020-10-09,1462,919,17,8
2020-10-10,1453,922,19,8
2020-10-11,1444,880,18,7
2020-10-12,1447,860,20,8
2020-10-13,1454,860,19,8
2020-10-14,1441,887,23,9
2020-10-15,1443,882,25,12
2020-10-16,1442,891,26,14
2020-10-17,1432,879,28,14
2020-10-18,1431,858,28,15
2020-10-19,1440,870,33,17
2020-10-20,1444,904,40,19
2020-10-21,1436,911,40,19
2020-10-22,1434,925,45,18
2020-10-23,1423,910,48,19
2020-10-24,1413,886,49,20
2020-10-25,1404,858,53,24
2020-10-26,1407,878,54,24
2020-10-27,1409,919,55,27
2020-10-28,1410,918,61,32
2020-10-29,1412,928,61,32
2020-10-30,1411,920,63,34
2020-10-31,1403,922,69,35
2020-11-01,1405,909,73,39
2020-11-02,1400,904,77,42
2020-11-03,1392,893,83,48
2020-11-04,1394,893,89,48
2020-11-05,1368,895,89,56
2020-11-06,1357,891,86,57
2020-11-07,1361,889,89,56
2020-11-08,1362,864,95,64
2020-11-09,1372,880,103,68
2020-11-10,1366,887,102,61
2020-11-11,1364,907,116,60
2020-11-12,1353,933,131,74
2020-11-13,1350,934,135,70
2020-11-14,1355,948,134,72
2020-11-15,1350,899,138,78
2020-11-16,1335,890,129,79
2020-11-17,1334,894,138,76
2020-11-18,1294,887,150,81
2020-11-19,1290,894,145,81
2020-11-20,1286,898,156,88
2020-11-21,1275,907,151,83
2020-11-22,1272,891,151,84
2020-11-23,1272,881,163,90
2020-11-24,1270,900,176,90
2020-11-25,1255,913,178,101
2020-11-26,1253,897,188,113
2020-11-27,1238,909,187,115
2020-11-28,1240,885,183,111
2020-11-29,1239,882,185,110
2020-11-30,1242,894,189,110
2020-12-01,1241,909,187,106
2020-12-02,1239,901,184,102
2020-12-03,1235,911,183,98
2020-12-04,1225,896,171,98
2020-12-05,1205,897,179,100
2020-12-06,1202,888,176,102
2020-12-07,1215,901,178,105
2020-12-08,1211,919,180,109
2020-12-09,1221,932,187,112
2020-12-10,1221,931,178,104
2020-12-11,1197,913,176,104
2020-12-12,1202,922,183,105
2020-12-13,1201,896,184,103
2020-12-14,1211,910,190,108
2020-12-15,1211,940,188,111
2020-12-16,1210,937,184,115
2020-12-17,1209,919,179,112
2020-12-18,1208,939,195,108
2020-12-19,1212,929,210,104
2020-12-20,1211,913,207,99
2020-12-21,1200,920,207,101
2020-12-22,1198,910,212,99
2020-12-23,1198,910,218,96
2020-12-24,1196,915,240,103
2020-12-25,1197,894,236,98
2020-12-26,1190,877,247,105
2020-12-27,1192,886,238,107
2020-12-28,1176,878,238,121
2020-12-29,1174,872,228,114
2020-12-30,1174,872,225,113
2020-12-31,1174,886,219,116
2021-01-01,1179,859,215,106
2021-01-02,1187,853,223,110
2021-01-03,1185,857,224,113
2021-01-04,1187,876,222,117
2021-01-05,1206,917,220,101
2021-01-06,1205,920,209,99
2021-01-07,1205,915,202,99
2021-01-08,1215,938,203,89
2021-01-09,1221,922,211,99
2021-01-10,1217,888,202,100
2021-01-11,1221,898,195,99
2021-01-12,1228,933,195,100
2021-01-13,1226,945,194,103
2021-01-14,1230,948,192,103
2021-01-15,1219,950,204,105
2021-01-16,1214,945,199,98
2021-01-17,1210,925,201,103
2021-01-18,1212,924,198,106
2021-01-19,1214,933,189,110
2021-01-20,1208,946,188,100
2021-01-21,1215,931,187,102
2021-01-22,1201,937,191,92
2021-01-23,1205,922,190,93
2021-01-24,1196,884,189,89
2021-01-25,1207,908,189,86
2021-01-26,1199,922,188,82
2021-01-27,1205,948,185,90
2021-01-28,1205,923,184,89
2021-01-29,1203,918,175,87
2021-01-30,1194,900,174,90
2021-01-31,1187,894,175,91
2021-02-01,1188,910,182,91
2021-02-02,1199,924,174,88
2021-02-03,1199,954,173,90
2021-02-04,1203,938,174,86
2021-02-05,1198,944,182,86
2021-02-06,1197,905,176,80
2021-02-07,1187,887,164,81
2021-02-08,1195,896,157,80
2021-02-09,1202,895,149,76
2021-02-10,1202,934,153,75
2021-02-11,1203,952,148,74
2021-02-12,1197,915,143,69
2021-02-13,1189,918,136,67
2021-02-14,1187,890,134,69
2021-02-15,1184,890,137,67
2021-02-16,1194,930,136,74
2021-02-17,1185,931,117,66
2021-02-18,1194,914,110,67
2021-02-19,1200,930,106,58
2021-02-20,1185,919,102,62
2021-02-21,1190,911,111,63
2021-02-22,1204,901,112,66
2021-02-23,1199,899,109,65
2021-02-24,1214,914,108,68
2021-02-25,1218,912,103,61
2021-02-26,1218,919,100,63
2021-02-27,1209,906,104,57
2021-02-28,1195,869,100,56
2021-03-01,1206,905,103,54
2021-03-02,1208,934,97,52
2021-03-03,1211,932,90,45
2021-03-04,1213,916,80,37
2021-03-05,1213,904,78,41
2021-03-06,1210,902,79,36
2021-03-07,1205,873,79,34
2021-03-08,1211,888,84,36
2021-03-09,1209,891,79,38
2021-03-10,1212,910,75,39
2021-03-11,1213,917,77,41
2021-03-12,1208,911,75,37
2021-03-13,1202,907,70,32
2021-03-14,1198,893,70,31
2021-03-15,1206,873,77,35
2021-03-16,1212,885,77,34
2021-03-17,1216,909,81,35
2021-03-18,1219,898,85,39
2021-03-19,1211,931,96,40
2021-03-20,1204,903,94,40
2021-03-21,1201,877,93,41
2021-03-22,1215,879,97,43
2021-03-23,1209,921,104,46
2021-03-24,1216,906,104,52
2021-03-25,1211,912,109,52
2021-03-26,1214,922,109,54
2021-03-27,1205,935,110,56
2021-03-28,1202,914,114,55
2021-03-29,1204,904,119,61
2021-03-30,1213,931,123,55
2021-03-31,1200,929,118,59
2021-04-01,1196,934,117,66
2021-04-02,1199,919,121,64
2021-04-03,1199,876,126,67
2021-04-04,1199,879,131,67
2021-04-05,1194,897,142,72
2021-04-06,1193,896,148,73
2021-04-07,1190,940,162,83
2021-04-08,1194,951,155,83
2021-04-09,1196,932,159,75
2021-04-10,1189,949,166,83
2021-04-11,1187,913,170,82
2021-04-12,1197,902,168,83
2021-04-13,1195,942,171,83
2021-04-14,1198,963,172,87
2021-04-15,1198,929,164,87
2021-04-16,1208,928,169,84
2021-04-17,1200,910,173,84
2021-04-18,1193,909,186,84
2021-04-19,1201,907,194,86
2021-04-20,1199,927,190,87
2021-04-21,1200,947,185,89
2021-04-22,1191,927,182,98
2021-04-23,1196,925,186,94
2021-04-24,1192,919,192,98
2021-04-25,1185,910,197,99
2021-04-26,1193,905,193,98
2021-04-27,1199,937,183,91
2021-04-28,1196,936,183,95
2021-04-29,1197,953,197,97
2021-04-30,1188,952,187,98
2021-05-01,1183,923,178,93
2021-05-02,1185,886,189,96
2021-05-03,1180,913,186,100
2021-05-04,1191,936,195,107
2021-05-05,1182,948,180,103
2021-05-06,1183,951,174,103
2021-05-07,1178,958,169,102
2021-05-08,1186,952,170,100
2021-05-09,1178,914,165,105
2021-05-10,1182,937,169,101
2021-05-11,1187,950,158,97
2021-05-12,1195,950,161,101
2021-05-13,1183,937,159,100
2021-05-14,1183,904,157,93
2021-05-15,1182,903,147,97
2021-05-16,1175,886,145,97
2021-05-17,1180,930,147,97
2021-05-18,1184,944,141,91
2021-05-19,1188,942,138,93
2021-05-20,1193,933,127,87
2021-05-21,1187,922,115,80
2021-05-22,1179,908,116,72
2021-05-23,1175,878,117,71
2021-05-24,1178,867,113,71
2021-05-25,1164,890,108,70
2021-05-26,1172,917,101,64
2021-05-27,1172,904,99,66
2021-05-28,1171,911,98,60
2021-05-29,1162,874,92,62
2021-05-30,1162,831,88,59
2021-05-31,1170,869,92,56
2021-06-01,1174,911,90,56
2021-06-02,1175,887,84,50
2021-06-03,1177,883,75,50
2021-06-04,1173,862,70,46
2021-06-05,1175,895,65,39
2021-06-06,1177,886,68,39
2021-06-07,1179,883,68,35
2021-06-08,1193,932,66,34
2021-06-09,1191,929,59,32
2021-06-10,1196,934,54,32
2021-06-11,1188,912,55,31
2021-06-12,1188,915,54,33
2021-06-13,1182,890,52,33
2021-06-14,1186,911,50,30
2021-06-15,1188,925,45,28
2021-06-16,1186,903,41,27
2021-06-17,1180,901,40,24
2021-06-18,1187,903,39,21
2021-06-19,1177,887,34,18
2021-06-20,1169,862,32,17
2021-06-21,1175,864,26,17
2021-06-22,1181,881,27,16
2021-06-23,1186,903,21,15
2021-06-24,1184,903,17,13
2021-06-25,1182,897,12,9
2021-06-26,1164,863,12,8
2021-06-27,1170,832,13,9
2021-06-28,1191,854,15,11
2021-06-29,1198,880,15,10
2021-06-30,1189,888,14,10
2021-07-01,1189,890,16,10
2021-07-02,1181,889,13,8
2021-07-03,1166,873,14,8
2021-07-04,1161,844,16,9
2021-07-05,1181,834,17,9
2021-07-06,1184,879,16,9
2021-07-07,1175,875,16,8
2021-07-08,1178,884,17,8
2021-07-09,1158,866,12,6
2021-07-10,1153,861,14,9
2021-07-11,1150,849,14,10
2021-07-12,1172,870,15,11
2021-07-13,1173,915,14,11
2021-07-14,1168,911,13,11
2021-07-15,1167,914,16,14
2021-07-16,1155,899,16,14
2021-07-17,1145,857,15,13
2021-07-18,1147,849,15,12
2021-07-19,1159,862,15,11
2021-07-20,1161,894,15,10
2021-07-21,1148,893,15,11
2021-07-22,1141,889,16,10
2021-07-23,1139,894,16,10
2021-07-24,1129,887,15,8
2021-07-25,1122,853,18,7
2021-07-26,1137,850,17,8
2021-07-27,1145,868,18,8
2021-07-28,1144,888,18,9
2021-07-29,1149,890,17,7
2021-07-30,1132,875,19,6
2021-07-31,1127,854,18,6
2021-08-01,1128,860,20,7
2021-08-02,1139,838,18,7
2021-08-03,1138,879,17,7
2021-08-04,1142,889,17,8
2021-08-05,1145,874,17,9
2021-08-06,1138,873,17,9
2021-08-07,1133,844,20,11
2021-08-08,1127,805,20,11
2021-08-09,1143,817,23,11
2021-08-10,1151,848,24,12
2021-08-11,1143,876,25,11
2021-08-12,1141,891,29,14
2021-08-13,1143,871,29,12
2021-08-14,1133,859,28,9
2021-08-15,1136,839,28,9
2021-08-16,1143,850,28,8
2021-08-17,1147,869,27,8
2021-08-18,1150,862,27,8
2021-08-19,1141,837,27,8
2021-08-20,1131,840,30,9
2021-08-21,1129,832,30,8
2021-08-22,1130,831,32,12
2021-08-23,1172,846,36,12
2021-08-24,1133,861,35,13
2021-08-25,1129,857,34,13
2021-08-26,1128,854,36,13
2021-08-27,1125,836,37,16
2021-08-28,1126,839,43,18
2021-08-29,1126,842,48,19
2021-08-30,1124,838,51,21
2021-08-31,1128,875,55,26
2021-09-01,1144,898,63,27
2021-09-02,1134,871,63,29
2021-09-03,1131,877,62,28
2021-09-04,1113,854,64,29
2021-09-05,1108,854,67,31
2021-09-06,1122,871,69,32
2021-09-07,1128,902,73,37
2021-09-08,1135,904,74,38
2021-09-09,1133,886,78,38
2021-09-10,1132,874,82,36
2021-09-11,1126,882,78,34
2021-09-12,1123,888,83,37
2021-09-13,1138,870,84,36
2021-09-14,1142,905,84,36
2021-09-15,1140,916,81,40
2021-09-16,1134,927,81,36
2021-09-17,1133,896,77,36
2021-09-18,1119,878,82,36
2021-09-19,1116,872,77,33
2021-09-20,1133,878,71,28
2021-09-21,1135,896,67,26
2021-09-22,1131,892,64,26
2021-09-23,1131,916,66,32
2021-09-24,1132,910,67,33
2021-09-25,1134,908,65,31
2021-09-26,1126,886,64,30
2021-09-27,1123,866,64,32
2021-09-28,1124,899,63,33
2021-09-29,1130,908,69,31
2021-09-30,1124,928,71,33
2021-10-01,1129,910,69,32
2021-10-02,1119,891,64,31
2021-10-03,1117,888,61,31
2021-10-04,1121,865,57,33
2021-10-05,1127,895,57,35
2021-10-06,1127,908,60,32
2021-10-07,1133,926,59,32
2021-10-08,1122,905,61,36
2021-10-09,1118,885,62,37
2021-10-10,1121,886,62,37
2021-10-11,1126,902,60,32
2021-10-12,1126,883,57,34
2021-10-13,1131,921,60,32
2021-10-14,1123,912,59,30
2021-10-15,1121,918,51,26
2021-10-16,1113,873,52,29
2021-10-17,1105,857,52,29
2021-10-18,1122,848,54,26
2021-10-19,1127,888,53,25
2021-10-20,1127,878,57,27
2021-10-21,1125,902,60,30
2021-10-22,1132,898,64,34
2021-10-23,1123,897,62,27
2021-10-24,1112,867,68,31
2021-10-25,1133,904,71,30
2021-10-26,1144,918,63,26
2021-10-27,1142,914,67,27
2021-10-28,1141,929,71,26
2021-10-29,1136,916,68,29
2021-10-30,1129,894,68,28
2021-10-31,1131,887,68,25
2021-11-01,1127,878,70,28
2021-11-02,1131,899,74,34
2021-11-03,1145,939,80,34
2021-11-04,1144,951,78,32
2021-11-05,1135,971,85,38
2021-11-06,1130,930,88,38
2021-11-07,1125,905,89,38
2021-11-08,1137,930,95,42
2021-11-09,1147,966,87,43
2021-11-10,1144,958,93,43
2021-11-11,1152,954,97,49
2021-11-12,1146,934,89,44
2021-11-13,1130,917,95,43
2021-11-14,1124,887,95,41
