Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	DIVI_Intensivstationen_Covid_Prozent	DIVI_Intensivstationen_Betten_belegt_Prozent	Cases_Last_Week_Doubling_Time	Cases_Last_Week_7Day_Percent	Days_Past
2021-06-13	3712992	92007	514	7	14030	66	44724	1108	6	0.084	168	0.79	5.1	81.2	-10.2	-32.1	-150
2021-06-14	3713924	92020	932	13	13252	67	44735	1108	11	0.157	159	0.81	4.9	81.6	-10.0	-33.6	-149
2021-06-15	3715625	92030	1701	10	11425	65	44756	1108	20	0.12	137	0.78	4.6	82.8	-10.7	-37.8	-148
2021-06-16	3717068	92039	1443	9	10005	64	44773	1108	17	0.108	120	0.77	4.3	83.1	-11.3	-40.2	-147
2021-06-17	3718220	92046	1152	7	8888	61	44787	1108	13	0.084	107	0.73	4.1	82.9	-11.1	-44.7	-146
2021-06-18	3719246	92050	1026	4	8073	54	44799	1108	12	0.048	97	0.65	3.8	83.2	-10.4	-48.4	-145
2021-06-19	3719985	92050	739	0	7507	50	44808	1108	8	0.0	90	0.6	3.7	82.4	-9.6	-48.7	-144
2021-06-20	3720259	92052	274	2	7267	45	44812	1108	3	0.024	87	0.54	3.6	81.0	-9.2	-48.2	-143
2021-06-21	3720858	92057	599	5	6934	37	44819	1108	7	0.06	83	0.45	3.4	81.7	-9.0	-47.7	-142
2021-06-22	3721911	92066	1053	9	6286	36	44831	1108	12	0.108	75	0.43	3.2	83.4	-8.7	-45.0	-141
2021-06-23	3722810	92069	899	3	5742	30	44842	1109	10	0.036	69	0.36	3.1	83.8	-8.2	-42.6	-140
2021-06-24	3723632	92074	822	5	5412	28	44852	1109	9	0.06	65	0.34	3.0	83.4	-7.9	-39.1	-139
2021-06-25	3724369	92080	737	6	5123	30	44861	1109	8	0.072	61	0.36	2.8	83.3	-7.8	-36.5	-138
2021-06-26	3724854	92080	485	0	4869	30	44867	1109	5	0.0	58	0.36	2.8	82.2	-7.8	-35.1	-137
2021-06-27	3725076	92082	222	2	4817	30	44870	1109	2	0.024	58	0.36	2.7	81.0	-8.3	-33.7	-136
2021-06-28	3725587	92086	511	4	4729	29	44876	1109	6	0.048	56	0.35	2.7	81.1	-9.5	-31.8	-135
2021-06-29	3726481	92092	894	6	4570	26	44886	1109	10	0.072	55	0.31	2.5	82.6	-10.7	-27.3	-134
2021-06-30	3727341	92093	860	1	4531	24	44897	1109	10	0.012	54	0.29	2.3	82.7	-12.0	-21.1	-133
2021-07-01	3728048	92098	707	5	4416	24	44905	1109	8	0.06	53	0.29	2.3	82.4	-13.2	-18.4	-132
2021-07-02	3728715	92101	667	3	4346	21	44913	1109	8	0.036	52	0.25	2.2	82.5	-14.5	-15.2	-131
2021-07-03	3729224	92103	509	2	4370	23	44920	1109	6	0.024	52	0.28	2.1	81.4	-16.1	-10.2	-130
2021-07-04	3729433	92105	209	2	4357	23	44922	1109	2	0.024	52	0.28	2.1	80.2	-19.2	-9.5	-129
2021-07-05	3729980	92107	547	2	4393	21	44929	1109	6	0.024	52	0.25	2.0	80.1	-24.9	-7.1	-128
2021-07-06	3731037	92112	1057	5	4556	20	44941	1109	12	0.06	54	0.24	2.0	81.9	-34.3	-0.3	-127
2021-07-07	3731999	92115	962	3	4658	22	44953	1109	11	0.036	56	0.26	1.9	82.3		2.8	-126
2021-07-08	3732957	92117	958	2	4909	19	44964	1109	11	0.024	59	0.23	1.8	81.9		11.2	-125
2021-07-09	3733902	92124	945	7	5187	23	44976	1109	11	0.084	62	0.28	1.7	82.4		19.4	-124
2021-07-10	3734691	92129	789	5	5467	26	44985	1109	9	0.06	65	0.31	1.7	81.1		25.1	-123
2021-07-11	3735003	92129	312	0	5570	24	44989	1109	3	0.0	67	0.29	1.7	79.9		27.8	-122
2021-07-12	3735794	92133	791	4	5814	26	44999	1109	9	0.048	70	0.31	1.7	79.8	30.5	32.3	-121
2021-07-13	3737561	92139	1767	6	6524	27	45020	1109	21	0.072	78	0.33	1.6	82.0	22.2	43.2	-120
2021-07-14	3739186	92145	1625	6	7187	30	45040	1109	19	0.072	86	0.36	1.5	82.5	17.0	54.3	-119
2021-07-15	3740703	92147	1517	2	7746	30	45058	1109	18	0.024	93	0.36	1.5	82.6	14.0	57.8	-118
2021-07-16	3742320	92150	1617	3	8418	26	45077	1109	19	0.036	101	0.31	1.5	82.7	12.1	62.3	-117
2021-07-17	3743602	92155	1282	5	8911	26	45093	1110	15	0.06	107	0.31	1.4	81.7	11.1	63.0	-116
2021-07-18	3744099	92158	497	3	9096	29	45099	1110	5	0.036	109	0.35	1.4	80.3	10.8	63.3	-115
2021-07-19	3745526	92162	1427	4	9732	29	45116	1110	17	0.048	117	0.35	1.4	80.4	10.7	67.4	-114
2021-07-20	3747862	92169	2336	7	10301	30	45144	1110	28	0.084	124	0.36	1.4	82.2	10.7	57.9	-113
2021-07-21	3750150	92176	2288	7	10964	31	45172	1110	27	0.084	132	0.37	1.4	82.6	10.7	52.6	-112
2021-07-22	3752372	92181	2222	5	11669	34	45198	1110	26	0.06	140	0.41	1.4	82.3	10.8	50.6	-111
2021-07-23	3754490	92185	2118	4	12170	35	45224	1110	25	0.048	146	0.42	1.4	82.6	11.0	44.6	-110
2021-07-24	3756084	92194	1594	9	12482	39	45243	1110	19	0.108	150	0.47	1.4	81.7	11.6	40.1	-109
2021-07-25	3756724	92195	640	1	12625	37	45251	1110	7	0.012	152	0.45	1.5	80.5	12.5	38.8	-108
2021-07-26	3758386	92200	1662	5	12860	38	45271	1110	20	0.06	154	0.46	1.4	80.7	14.0	32.1	-107
2021-07-27	3761477	92207	3091	7	13615	38	45308	1110	37	0.084	163	0.46	1.4	82.1	15.1	32.2	-106
2021-07-28	3764313	92226	2836	19	14163	50	45342	1110	34	0.229	170	0.6	1.4	83.2	16.1	29.2	-105
2021-07-29	3766947	92236	2634	10	14575	55	45374	1111	31	0.12	175	0.66	1.4	82.8	17.0	24.9	-104
2021-07-30	3769472	92249	2525	13	14982	64	45404	1111	30	0.157	180	0.77	1.4	82.7	17.9	23.1	-103
2021-07-31	3771434	92256	1962	7	15350	62	45428	1111	23	0.084	184	0.75	1.4	81.9	18.9	23.0	-102
2021-08-01	3772217	92262	783	6	15493	67	45437	1111	9	0.072	186	0.81	1.4	80.9	20.7	22.7	-101
2021-08-02	3774327	92274	2110	12	15941	74	45463	1111	25	0.145	192	0.89	1.5	80.5	22.2	24.0	-100
2021-08-03	3778079	92285	3752	11	16602	78	45508	1111	45	0.132	199	0.94	1.5	82.0	23.3	21.9	-99
2021-08-04	3781629	92295	3550	10	17316	69	45551	1111	42	0.12	208	0.83	1.5	82.1	23.6	22.3	-98
2021-08-05	3785158	92311	3529	16	18211	75	45593	1111	42	0.193	219	0.9	1.5	82.1	22.7	24.9	-97
2021-08-06	3788690	92328	3532	17	19218	79	45636	1112	42	0.205	231	0.95	1.5	82.7	21.3	28.3	-96
2021-08-07	3791482	92342	2792	14	20048	86	45669	1112	33	0.169	241	1.04	1.6	82.3	20.1	30.6	-95
2021-08-08	3792619	92347	1137	5	20402	85	45683	1112	13	0.06	245	1.02	1.7	81.1	19.8	31.7	-94
2021-08-09	3795543	92364	2924	17	21216	90	45718	1112	35	0.205	255	1.08	1.8	81.0	19.6	33.1	-93
2021-08-10	3801098	92388	5555	24	23019	103	45785	1112	66	0.289	277	1.24	1.7	81.8	18.3	38.7	-92
2021-08-11	3806741	92409	5643	21	25112	114	45853	1113	67	0.253	302	1.37	1.8	82.4	16.4	45.0	-91
2021-08-12	3812182	92435	5441	26	27024	124	45919	1113	65	0.313	325	1.49	1.8	82.2	14.8	48.4	-90
2021-08-13	3817970	92453	5788	18	29280	125	45989	1113	69	0.217	352	1.51	1.9	82.4	13.3	52.4	-89
2021-08-14	3822599	92472	4629	19	31117	130	46044	1113	55	0.229	374	1.57	1.9	81.6	12.3	55.2	-88
2021-08-15	3824670	92484	2071	12	32051	137	46069	1114	24	0.145	386	1.65	2.0	80.6	11.9	57.1	-87
2021-08-16	3829178	92505	4508	21	33635	141	46124	1114	54	0.253	405	1.7	2.2	81.0	11.8	58.5	-86
2021-08-17	3838093	92540	8915	35	36995	152	46231	1114	107	0.422	445	1.83	2.3	81.8	11.4	60.7	-85
2021-08-18	3846849	92582	8756	42	40108	173	46336	1115	105	0.506	483	2.08	2.4	82.1	11.0	59.7	-84
2021-08-19	3855515	92617	8666	35	43333	182	46441	1115	104	0.422	521	2.19	2.4	82.2	10.6	60.4	-83
2021-08-20	3864348	92652	8833	35	46378	199	46547	1116	106	0.422	558	2.4	2.6	82.6	10.3	58.4	-82
2021-08-21	3871176	92679	6828	27	48577	207	46629	1116	82	0.325	585	2.49	2.7	81.7	10.2	56.1	-81
2021-08-22	3874280	92700	3104	21	49610	216	46667	1116	37	0.253	597	2.6	2.8	80.8	10.6	54.8	-80
2021-08-23	3880832	92746	6552	46	51654	241	46746	1117	78	0.554	622	2.9	3.1	81.0	11.2	53.6	-79
2021-08-24	3893726	92799	12894	53	55633	259	46901	1117	155	0.638	670	3.12	3.2	82.6	11.5	50.4	-78
2021-08-25	3906448	92858	12722	59	59599	276	47054	1118	153	0.711	717	3.32	3.3	82.4	11.7	48.6	-77
2021-08-26	3918065	92902	11617	44	62550	285	47194	1119	139	0.53	753	3.43	3.4	83.0	11.9	44.3	-76
2021-08-27	3928455	92953	10390	51	64107	301	47319	1119	125	0.614	772	3.63	3.6	82.8	12.3	38.2	-75
2021-08-28	3936851	93004	8396	51	65675	325	47420	1120	101	0.614	791	3.91	3.9	82.1	12.9	35.2	-74
2021-08-29	3940600	93033	3749	29	66320	333	47466	1120	45	0.349	798	4.01	4.0	81.3	14.1	33.7	-73
2021-08-30	3947661	93081	7061	48	66829	335	47551	1121	85	0.578	804	4.04	4.2	81.3	15.8	29.4	-72
2021-08-31	3962230	93154	14569	73	68504	355	47726	1122	175	0.879	825	4.28	4.3	82.5	17.5	23.1	-71
2021-09-01	3976963	93225	14733	71	70515	367	47904	1122	177	0.855	849	4.42	4.4	83.2	19.3	18.3	-70
2021-09-02	3989676	93295	12713	70	71611	393	48057	1123	153	0.843	862	4.73	4.5	83.2	21.3	14.5	-69
2021-09-03	4001734	93356	12058	61	73279	403	48202	1124	145	0.735	882	4.85	4.7	83.6	23.1	14.3	-68
2021-09-04	4011217	93410	9483	54	74366	406	48316	1125	114	0.65	895	4.89	4.9	83.1	25.3	13.2	-67
2021-09-05	4015270	93432	4053	22	74670	399	48365	1125	48	0.265	899	4.81	5.0	82.3	29.0	12.6	-66
2021-09-06	4022270	93498	7000	66	74609	417	48449	1126	84	0.795	898	5.02	5.1	82.3	34.6	11.6	-65
2021-09-07	4037395	93577	15125	79	75165	423	48632	1127	182	0.952	905	5.1	5.2	83.7	40.6	9.7	-64
2021-09-08	4051552	93634	14157	57	74589	409	48802	1127	170	0.687	898	4.93	5.4	84.3	47.6	5.8	-63
2021-09-09	4063928	93702	12376	68	74252	407	48951	1128	149	0.819	894	4.9	5.4	84.4	55.7	3.7	-62
2021-09-10	4075065	93767	11137	65	73331	411	49085	1129	134	0.783	883	4.95	5.5	84.7	68.8	0.1	-61
2021-09-11	4083633	93820	8568	53	72416	410	49189	1130	103	0.638	872	4.94	5.6	83.9	91.5	-2.6	-60
2021-09-12	4086918	93842	3285	22	71648	410	49228	1130	39	0.265	863	4.94	5.7	82.8	146.7	-4.0	-59
2021-09-13	4093777	93896	6859	54	71507	398	49311	1131	82	0.65	861	4.79	5.8	82.5	365.0	-4.2	-58
2021-09-14	4107158	93963	13381	67	69763	386	49472	1131	161	0.807	840	4.65	5.9	84.3	-365.0	-7.2	-57
2021-09-15	4119381	94041	12223	78	67829	407	49619	1132	147	0.94	817	4.9	5.9	84.7	-156.0	-9.1	-56
2021-09-16	4129642	94088	10261	47	65714	386	49743	1133	123	0.566	791	4.65	6.0	84.9	-89.4	-11.5	-55
2021-09-17	4138524	94135	8882	47	63459	368	49850	1133	106	0.566	764	4.43	6.0	84.5	-63.5	-13.5	-54
2021-09-18	4145568	94171	7044	36	61935	351	49935	1134	84	0.434	746	4.23	6.0	83.4	-50.7	-14.5	-53
2021-09-19	4148349	94189	2781	18	61431	347	49968	1134	33	0.217	739	4.18	6.1	82.4	-43.7	-14.3	-52
2021-09-20	4153754	94242	5405	53	59977	346	50033	1135	65	0.638	722	4.17	6.0	82.2	-38.6	-16.1	-51
2021-09-21	4165006	94293	11252	51	57848	330	50169	1135	135	0.614	696	3.97	5.8	83.6	-34.9	-17.1	-50
2021-09-22	4175454	94344	10448	51	56073	303	50295	1136	125	0.614	675	3.65	5.8	84.4	-31.9	-17.3	-49
2021-09-23	4184541	94391	9087	47	54899	303	50404	1136	109	0.566	661	3.65	5.7	84.2	-30.0	-16.5	-48
2021-09-24	4192942	94441	8401	50	54418	306	50505	1137	101	0.602	655	3.69	5.6	84.1	-28.8	-14.2	-47
2021-09-25	4199291	94480	6349	39	53723	309	50582	1138	76	0.47	647	3.72	5.6	83.3	-28.4	-13.3	-46
2021-09-26	4201931	94502	2640	22	53582	313	50613	1138	31	0.265	645	3.77	5.6	82.7	-28.9	-12.8	-45
2021-09-27	4207693	94558	5762	56	53939	316	50683	1138	69	0.675	649	3.81	5.6	82.8	-31.5	-10.1	-44
2021-09-28	4220327	94613	12634	55	55321	320	50835	1139	152	0.662	666	3.85	5.5	84.2	-36.8	-4.4	-43
2021-09-29	4231704	94687	11377	74	56250	343	50972	1140	137	0.891	677	4.13	5.3	84.6	-46.4	0.3	-42
2021-09-30	4241200	94744	9496	57	56659	353	51086	1141	114	0.687	682	4.25	5.3	84.9	-63.0	3.2	-41
2021-10-01	4249579	94799	8379	55	56637	358	51187	1141	100	0.662	682	4.31	5.4	84.7	-92.2	4.1	-40
2021-10-02	4255731	94839	6152	40	56440	359	51262	1142	74	0.482	679	4.32	5.3	84.0	-156.2	5.1	-39
2021-10-03	4258376	94861	2645	22	56445	359	51293	1142	31	0.265	679	4.32	5.3	83.0		5.3	-38
2021-10-04	4264023	94906	5647	45	56330	348	51361	1143	68	0.542	678	4.19	5.3	82.6		4.4	-37
2021-10-05	4276231	94984	12208	78	55904	371	51508	1144	147	0.94	673	4.47	5.3	84.4	234.4	1.1	-36
2021-10-06	4287319	95062	11088	78	55615	375	51642	1145	133	0.94	669	4.52	5.3	84.8	206.9	-1.1	-35
2021-10-07	4297433	95132	10114	70	56233	388	51764	1145	121	0.843	677	4.67	5.4	85.0	201.6	-0.8	-34
2021-10-08	4306631	95194	9198	62	57052	395	51875	1146	110	0.747	687	4.76	5.3	84.9	195.0	0.7	-33
2021-10-09	4313645	95230	7014	36	57914	391	51959	1147	84	0.434	697	4.71	5.3	84.1	197.8	2.6	-32
2021-10-10	4316279	95254	2634	24	57903	393	51991	1147	31	0.289	697	4.73	5.3	83.1	228.5	2.6	-31
2021-10-11	4322498	95316	6219	62	58475	410	52066	1148	74	0.747	704	4.94	5.3	83.2	254.9	3.8	-30
2021-10-12	4335125	95393	12627	77	58894	409	52218	1149	152	0.927	709	4.93	5.4	84.6	225.0	5.3	-29
2021-10-13	4347171	95457	12046	64	59852	395	52363	1149	145	0.771	720	4.76	5.5	85.3	166.9	7.6	-28
2021-10-14	4358469	95525	11298	68	61036	393	52499	1150	136	0.819	735	4.73	5.5	85.1	119.4	8.5	-27
2021-10-15	4369586	95598	11117	73	62955	404	52633	1151	133	0.879	758	4.87	5.5	85.0	86.2	10.3	-26
2021-10-16	4378066	95633	8480	35	64421	403	52735	1151	102	0.422	775	4.85	5.6	84.0	67.3	11.2	-25
2021-10-17	4381469	95668	3403	35	65190	414	52776	1152	40	0.422	785	4.99	5.7	83.5	56.4	12.6	-24
2021-10-18	4389526	95762	8057	94	67028	446	52873	1153	97	1.132	807	5.37	5.7	83.4	48.2	14.6	-23
2021-10-19	4408599	95884	19073	122	73474	491	53103	1154	229	1.47	885	5.91	5.8	85.0	37.4	24.8	-22
2021-10-20	4426507	95974	17908	90	79336	517	53319	1156	215	1.084	955	6.23	5.8	85.4	29.1	32.6	-21
2021-10-21	4443713	96085	17206	111	85244	560	53526	1157	207	1.337	1026	6.75	6.1	86.2	23.0	39.7	-20
2021-10-22	4460333	96180	16620	95	90747	582	53726	1158	200	1.144	1093	7.01	6.1	86.3	18.9	44.1	-19
2021-10-23	4473619	96252	13286	72	95553	619	53886	1159	160	0.867	1150	7.46	6.4	85.3	16.2	48.3	-18
2021-10-24	4478786	96285	5167	33	97317	617	53948	1159	62	0.397	1172	7.43	6.5	84.4	15.0	49.3	-17
2021-10-25	4490568	96373	11782	88	101042	611	54090	1160	141	1.06	1217	7.36	6.7	84.6	14.4	50.7	-16
2021-10-26	4516868	96465	26300	92	108269	581	54407	1161	316	1.108	1304	7.0	6.7	85.7	13.7	47.4	-15
2021-10-27	4544173	96581	27305	116	117666	607	54736	1163	328	1.397	1417	7.31	7.0	86.6	13.0	48.3	-14
2021-10-28	4568440	96669	24267	88	124727	584	55028	1164	292	1.06	1502	7.03	7.1	86.3	12.5	46.3	-13
2021-10-29	4590935	96745	22495	76	130602	565	55299	1165	270	0.915	1573	6.81	7.2	76.4	12.3	43.9	-12
2021-10-30	4608015	96789	17080	44	134396	537	55505	1165	205	0.53	1618	6.47	7.2	76.4	12.4	40.7	-11
2021-10-31	4615488	96829	7473	40	136702	544	55595	1166	90	0.482	1646	6.55	7.2	76.4	13.1	40.5	-10
2021-11-01	4626851	96882	11363	53	136283	509	55732	1166	136	0.638	1641	6.13	7.2	76.4	14.5	34.9	-9
2021-11-02	4651103	96955	24252	73	134235	490	56024	1167	292	0.879	1616	5.9	7.2	76.4	16.4	24.0	-8
2021-11-03	4687102	97025	35999	70	142929	444	56458	1168	433	0.843	1721	5.35	7.2	76.4	17.9	21.5	-7
2021-11-04	4723435	97081	36333	56	154995	412	56895	1169	437	0.675	1866	4.96	7.2	76.5	18.3	24.3	-6
2021-11-05	4756932	97118	33497	37	165997	373	57299	1169	403	0.446	1999	4.49	7.2	76.5	18.0	27.1	-5
2021-11-06	4780564	97134	23632	16	172549	345	57583	1170	284	0.193	2078	4.16	7.2	76.5	17.8	28.4	-4
2021-11-07	4792267	97146	11703	12	176779	317	57724	1170	140	0.145	2129	3.82	7.2	76.5	18.1	29.3	-3
2021-11-08	4815387	97168	23120	22	188536	286	58003	1170	278	0.265	2270	3.44	7.2	76.5	18.0	38.3	-2
2021-11-09	4858693	97187	43306	19	207590	232	58524	1170	521	0.229	2500	2.79	7.2	76.5	16.7	54.6	-1
2021-11-10	4894250	97198	35557	11	207148	173	58953	1170	428	0.132	2495	2.08	7.2	76.6	16.2	44.9	0
